age,job,marital,education,default,balance,housing,loan,contact,day_of_week,month,campaign,pdays,previous,poutcome,y,had_previous_contact,campaign_log,previous_log
52,housemaid,married,primary,no,10943,no,no,cellular,16,sep,1,-1,0,no_previous_contact,yes,0,0.6931471805599453,0.0
35,technician,married,unknown,no,3,yes,yes,unknown,17,jun,23,-1,0,no_previous_contact,no,0,3.1780538303479458,0.0
31,blue-collar,married,secondary,no,1914,yes,no,unknown,21,may,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
50,technician,married,secondary,no,2242,no,no,cellular,17,nov,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
27,technician,single,secondary,no,299,yes,no,cellular,5,feb,7,-1,0,no_previous_contact,no,0,2.0794415416798357,0.0
32,management,divorced,tertiary,no,874,no,no,cellular,12,aug,6,-1,0,no_previous_contact,yes,0,1.9459101490553132,0.0
30,services,married,secondary,no,-111,yes,no,cellular,5,may,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
56,unemployed,divorced,primary,no,109,no,no,cellular,15,jul,4,-1,0,no_previous_contact,no,0,1.6094379124341003,0.0
28,blue-collar,single,secondary,no,759,yes,no,unknown,9,may,1,-1,0,no_previous_contact,yes,0,0.6931471805599453,0.0
56,management,divorced,tertiary,no,321,no,no,cellular,27,aug,4,-1,0,no_previous_contact,no,0,1.6094379124341003,0.0
59,technician,married,secondary,no,3562,no,no,cellular,13,aug,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
42,admin.,married,secondary,no,208,yes,no,unknown,27,may,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
60,retired,divorced,secondary,no,514,no,no,cellular,15,oct,2,213,10,success,yes,1,1.0986122886681098,2.3978952727983707
45,management,married,tertiary,no,-114,yes,no,cellular,20,apr,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
40,services,divorced,secondary,no,5766,yes,yes,unknown,28,may,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
42,services,single,secondary,no,3403,yes,no,cellular,30,apr,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
50,blue-collar,married,primary,no,1052,no,no,cellular,22,aug,4,-1,0,no_previous_contact,no,0,1.6094379124341003,0.0
42,housemaid,married,primary,no,2328,no,no,cellular,20,aug,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
32,blue-collar,single,secondary,no,681,no,yes,cellular,13,may,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
49,management,married,tertiary,no,271,yes,no,cellular,5,feb,6,-1,0,no_previous_contact,no,0,1.9459101490553132,0.0
32,unemployed,married,secondary,no,0,no,no,cellular,19,nov,3,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
18,student,single,unknown,no,108,no,no,cellular,9,feb,1,183,1,success,yes,1,0.6931471805599453,0.6931471805599453
30,management,single,tertiary,no,0,no,no,cellular,8,aug,5,-1,0,no_previous_contact,no,0,1.791759469228055,0.0
33,services,divorced,secondary,no,2358,yes,no,cellular,20,apr,3,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
39,unknown,single,unknown,no,2822,no,no,cellular,21,nov,3,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
44,unknown,married,unknown,no,1317,no,no,telephone,31,jul,6,-1,0,no_previous_contact,no,0,1.9459101490553132,0.0
31,blue-collar,married,secondary,no,512,yes,no,cellular,18,may,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
40,admin.,married,tertiary,no,0,yes,no,unknown,20,may,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
51,admin.,divorced,secondary,no,74,yes,no,cellular,8,may,2,287,2,failure,no,1,1.0986122886681098,1.0986122886681098
39,blue-collar,married,secondary,no,507,yes,no,unknown,8,may,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
47,blue-collar,married,primary,no,176,yes,no,unknown,30,may,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
33,blue-collar,single,primary,no,-104,yes,no,cellular,15,may,10,331,16,other,no,1,2.3978952727983707,2.833213344056216
57,technician,divorced,secondary,no,2710,yes,yes,unknown,7,may,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
38,technician,single,secondary,no,0,no,no,cellular,21,aug,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
59,management,married,tertiary,no,101,no,yes,unknown,9,jun,1,686,2,failure,no,1,0.6931471805599453,1.0986122886681098
46,technician,married,secondary,no,487,no,no,cellular,4,aug,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
35,services,married,tertiary,no,1359,no,no,unknown,17,jun,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
56,retired,married,tertiary,no,839,no,yes,cellular,18,nov,1,187,2,other,no,1,0.6931471805599453,1.0986122886681098
37,entrepreneur,married,tertiary,yes,-456,yes,yes,unknown,20,jun,7,-1,0,no_previous_contact,no,0,2.0794415416798357,0.0
37,blue-collar,married,primary,no,-738,yes,no,cellular,5,may,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
25,services,single,secondary,no,2311,no,yes,cellular,21,jul,2,-1,0,no_previous_contact,yes,0,1.0986122886681098,0.0
31,admin.,married,secondary,no,535,no,no,unknown,9,may,3,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
34,admin.,married,secondary,no,95,yes,no,cellular,18,may,4,364,22,other,no,1,1.6094379124341003,3.1354942159291497
49,blue-collar,married,secondary,no,402,yes,no,unknown,19,may,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
31,student,single,tertiary,no,4951,no,no,cellular,28,jun,3,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
48,blue-collar,married,secondary,no,685,yes,no,cellular,14,may,10,-1,0,no_previous_contact,no,0,2.3978952727983707,0.0
32,admin.,single,secondary,no,2817,yes,no,cellular,21,nov,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
29,blue-collar,single,secondary,no,391,yes,no,cellular,18,may,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
31,management,married,tertiary,no,432,yes,no,cellular,21,nov,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
44,blue-collar,married,primary,no,412,yes,no,unknown,15,may,13,-1,0,no_previous_contact,no,0,2.6390573296152584,0.0
38,entrepreneur,divorced,secondary,no,36,no,no,cellular,18,nov,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
30,blue-collar,single,primary,no,296,no,no,telephone,5,feb,7,-1,0,no_previous_contact,no,0,2.0794415416798357,0.0
49,retired,married,secondary,no,993,yes,yes,cellular,8,may,1,301,2,other,no,1,0.6931471805599453,1.0986122886681098
31,technician,married,secondary,no,0,yes,no,cellular,17,nov,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
50,management,married,tertiary,no,1854,yes,yes,unknown,3,jun,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
40,blue-collar,married,primary,no,238,no,no,unknown,20,jun,3,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
36,blue-collar,married,secondary,no,29,yes,yes,cellular,31,jul,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
37,management,married,tertiary,no,597,no,yes,unknown,30,jun,3,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
40,blue-collar,single,primary,no,-187,yes,no,cellular,5,feb,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
31,technician,married,secondary,no,0,no,no,cellular,14,jul,4,-1,0,no_previous_contact,no,0,1.6094379124341003,0.0
32,management,single,tertiary,no,28,no,no,cellular,8,aug,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
43,technician,married,secondary,yes,-313,no,yes,cellular,7,jul,4,-1,0,no_previous_contact,no,0,1.6094379124341003,0.0
60,management,single,tertiary,no,1034,yes,no,cellular,7,aug,3,-1,0,no_previous_contact,yes,0,1.3862943611198906,0.0
37,blue-collar,married,secondary,no,91,yes,no,cellular,18,may,5,-1,0,no_previous_contact,no,0,1.791759469228055,0.0
46,management,divorced,tertiary,no,-49,yes,no,unknown,20,jun,23,-1,0,no_previous_contact,no,0,3.1780538303479458,0.0
43,admin.,married,secondary,no,429,yes,no,unknown,27,may,4,-1,0,no_previous_contact,no,0,1.6094379124341003,0.0
53,technician,single,secondary,no,6164,yes,no,cellular,17,nov,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
44,management,married,tertiary,no,149,yes,no,cellular,29,jan,1,220,2,success,no,1,0.6931471805599453,1.0986122886681098
27,technician,single,secondary,no,1742,yes,no,unknown,16,may,1,-1,0,no_previous_contact,yes,0,0.6931471805599453,0.0
52,retired,married,primary,no,537,no,no,unknown,9,jun,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
33,management,single,tertiary,no,2637,no,no,cellular,28,aug,17,-1,0,no_previous_contact,yes,0,2.8903717578961645,0.0
48,management,married,tertiary,no,489,yes,no,unknown,13,may,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
34,unemployed,married,secondary,no,438,yes,yes,cellular,9,apr,1,323,1,failure,no,1,0.6931471805599453,0.6931471805599453
50,admin.,married,secondary,no,1431,no,no,cellular,20,aug,4,-1,0,no_previous_contact,no,0,1.6094379124341003,0.0
57,management,single,tertiary,no,33,yes,no,unknown,27,may,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
30,technician,married,tertiary,no,606,yes,no,cellular,30,apr,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
49,admin.,married,secondary,no,359,yes,no,cellular,2,feb,2,271,1,failure,no,1,1.0986122886681098,0.6931471805599453
56,blue-collar,married,secondary,no,1412,yes,no,unknown,14,may,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
32,technician,single,tertiary,no,1068,no,no,cellular,6,aug,4,-1,0,no_previous_contact,no,0,1.6094379124341003,0.0
35,blue-collar,single,primary,no,3751,no,no,unknown,16,jun,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
42,services,married,secondary,no,174,yes,no,cellular,11,may,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
26,technician,single,secondary,no,603,no,yes,cellular,17,jul,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
39,unemployed,married,secondary,no,1654,no,no,unknown,20,jun,6,-1,0,no_previous_contact,no,0,1.9459101490553132,0.0
44,blue-collar,married,secondary,no,4236,yes,no,cellular,4,may,3,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
36,technician,single,secondary,no,0,no,no,cellular,28,aug,13,-1,0,no_previous_contact,no,0,2.6390573296152584,0.0
53,services,married,primary,no,2618,yes,no,cellular,5,may,2,165,2,failure,no,1,1.0986122886681098,1.0986122886681098
38,admin.,married,tertiary,no,669,yes,yes,cellular,31,jul,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
34,blue-collar,single,primary,no,2299,no,no,cellular,21,nov,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
28,technician,single,secondary,no,-97,no,no,cellular,28,jul,4,-1,0,no_previous_contact,no,0,1.6094379124341003,0.0
30,blue-collar,married,secondary,no,1664,yes,no,telephone,20,oct,1,-1,0,no_previous_contact,yes,0,0.6931471805599453,0.0
46,management,married,tertiary,no,765,no,no,cellular,6,aug,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
59,unemployed,married,secondary,no,1047,no,no,cellular,18,feb,3,-1,0,no_previous_contact,yes,0,1.3862943611198906,0.0
30,blue-collar,married,primary,no,190,no,no,telephone,12,may,2,370,1,failure,no,1,1.0986122886681098,0.6931471805599453
58,services,divorced,secondary,no,-158,no,no,telephone,18,jul,3,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
35,services,divorced,secondary,no,6,no,no,cellular,2,feb,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
52,management,married,tertiary,no,2920,yes,no,cellular,17,nov,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
39,management,married,secondary,no,18,yes,no,cellular,22,may,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
40,blue-collar,divorced,unknown,no,1171,yes,no,unknown,29,may,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
43,technician,married,tertiary,no,1201,yes,yes,cellular,18,nov,1,97,3,failure,no,1,0.6931471805599453,1.3862943611198906
49,services,married,secondary,no,320,no,no,telephone,9,feb,4,-1,0,no_previous_contact,yes,0,1.6094379124341003,0.0
30,technician,single,secondary,no,790,no,no,cellular,20,aug,3,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
